ticker,company_name,sector,market_cap_category,has_market_cap,has_annual_financials,deactivated_on
SURATRAML,Surat Trade and Mercantile Lim,,,FALSE,FALSE,2026-04-30
SURFI,SURYO FOODS & INDUSTRIES LTD.,,,FALSE,FALSE,2026-04-30
SURJIND,SURAJ INDUSTRIES LTD.,,,FALSE,FALSE,2026-04-30
SURYAAMBA,SURYAAMBA SPINNING MILLS LTD.,,,FALSE,FALSE,2026-04-30
SURYALA,Suryalata Spinning Mills Limited,Textiles,,FALSE,FALSE,2026-04-30
SUVENPHAR,,,,FALSE,FALSE,2026-04-30
SVARTCORP,SWASTI VINAYAKA ART AND HERITA,,,FALSE,FALSE,2026-04-30
SVGLOBAL,S V GLOBAL MILL LTD.,,,FALSE,FALSE,2026-04-30
SWADPOL,SWADESHI POLYTEX LTD.,,,FALSE,FALSE,2026-04-30
SWANENERGY,,,,FALSE,FALSE,2026-04-30
SWARAJ,,,,FALSE,FALSE,2026-04-30
SWARNSAR,SWARNSARITA JEWELS INDIA LIMIT,,,FALSE,FALSE,2026-04-30
SWASTIK,,,,FALSE,FALSE,2026-04-30
SWASTIKA,SWASTIKA INVESTMART LTD.,,,FALSE,FALSE,2026-04-30
SWASTIVI,SWASTI VINAYAKA SYNTHETICS LTD,,,FALSE,FALSE,2026-04-30
SWATIPRO,Swati Projects Limited,,,FALSE,FALSE,2026-04-30
SWISSMLTRY,SWISS MILITARY CONSUMER GOODS,,,FALSE,FALSE,2026-04-30
SWOJAS,SWOJAS FOODS LIMITED,,,FALSE,FALSE,2026-04-30
SWRNASE,SWARNA SECURITIES LTD.,,,FALSE,FALSE,2026-04-30
SYLVANPLY,,,,FALSE,FALSE,2026-04-30
SYMBIOX,Symbiox Investment & Trading C,,,FALSE,FALSE,2026-04-30
SYNOPTICS,,,,FALSE,FALSE,2026-04-30
SYSCHEM,SYSCHEM (INDIA) LTD.,,,FALSE,FALSE,2026-04-30
SYSTANGO,,,,FALSE,FALSE,2026-04-30
TAALTECH,Taal Tech Limited,Services,,FALSE,FALSE,2026-04-30
TAC,,,,FALSE,FALSE,2026-04-30
TAHMARENT,TAHMAR ENTERPRISES LIMITED,,,FALSE,FALSE,2026-04-30
TALBROSENG,TALBROS ENGINEERING LIMITED,,,FALSE,FALSE,2026-04-30
TAMBOLIIN,Tamboli Industries Limited,Financial Services,,FALSE,FALSE,2026-04-30
TANAA,TANEJA AEROSPACE & AVIATION LT,,,FALSE,FALSE,2026-04-30
TANFACIND,TANFAC INDUSTRIES LTD.,,,FALSE,FALSE,2026-04-30
TANKUP,,,,FALSE,FALSE,2026-04-30
TAPIFRUIT,,,,FALSE,FALSE,2026-04-30
TATACOFFEE,,Fast Moving Consumer Goods,,FALSE,TRUE,2026-04-30
TATAGOLD,,Financial Services,,FALSE,FALSE,2026-04-30
TATAMOTORS,,,,FALSE,FALSE,2026-04-30
TATAMTRDVR,,Automobile and Auto Components,,FALSE,TRUE,2026-04-30
TATASTLBSL,,METALS,,FALSE,TRUE,2026-04-30
TATASTLLP,,Capital Goods,,FALSE,TRUE,2026-04-30
TATIAGLOB,TATIA GLOBAL VENNTURE LTD.,,,FALSE,FALSE,2026-04-30
TATSILV,,Financial Services,,FALSE,FALSE,2026-04-30
TAURIAN,,,,FALSE,FALSE,2026-04-30
TBI,,,,FALSE,FALSE,2026-04-30
TCC,TCC Concept Limited,Consumer Services,,FALSE,FALSE,2026-04-30
TCFCFINQ,TCFC FINANCE LTD.,,,FALSE,FALSE,2026-04-30
TCIDEVELOP,,Realty,,FALSE,TRUE,2026-04-30
TCIIND,TCI INDUSTRIES LTD.,,,FALSE,FALSE,2026-04-30
TCL,,,,FALSE,FALSE,2026-04-30
TCMLMTD,TCM LTD.,,,FALSE,FALSE,2026-04-30
TCNSBRANDS,,Textiles,,FALSE,TRUE,2026-04-30
TEAM24,TEAM24 CONSUMER PRODUCTS LIMIT,,,FALSE,FALSE,2026-04-30
TECH,,Financial Services,,FALSE,FALSE,2026-04-30
TECH.BO,Aditya Birla Sun Life Mutual F,,,FALSE,FALSE,2026-04-30
TECHD,,,,FALSE,FALSE,2026-04-30
TECHERA,,,,FALSE,FALSE,2026-04-30
TECHLABS,,,,FALSE,FALSE,2026-04-30
TECHNVISN,TechNVision Ventures Limited,Information Technology,,FALSE,FALSE,2026-04-30
TEEAI,TEESTA AGRO INDUSTRIES LTD.,,,FALSE,FALSE,2026-04-30
TEJASCARGO,,,,FALSE,FALSE,2026-04-30
TEJNAKSH,Tejnaksh Healthcare Limited,,,FALSE,FALSE,2026-04-30
TELOGICA,TELOGICA LIMITED,,,FALSE,FALSE,2026-04-30
TENNIND,Tenneco Clean Air India Limited,Consumer Cyclical,,FALSE,TRUE,2026-04-30
TERAI,TERAI TEA CO.LTD.,,,FALSE,FALSE,2026-04-30
TEXELIN,TEXEL INDUSTRIES LTD.,,,FALSE,FALSE,2026-04-30
TGL,,,,FALSE,FALSE,2026-04-30
TGVSL,TGV SRAAC Limited,,,FALSE,FALSE,2026-04-30
THACKER,Thacker & Company Limited,Financial Services,,FALSE,FALSE,2026-04-30
THAKDEV,Thakkers Developers Limited,Realty,,FALSE,FALSE,2026-04-30
THESL,,,,FALSE,FALSE,2026-04-30
THRIVE,THRIVE FUTURE HABITATS LIMITED,,,FALSE,FALSE,2026-04-30
TIDEWATER,,,,FALSE,FALSE,2026-04-30
TIERRA,Tierra Agrotech Limited,,,FALSE,FALSE,2026-04-30
TIGLOB,T & I GLOBAL LTD.,,,FALSE,FALSE,2026-04-30
TIHIL,TRANS INDIA HOUSE IMPEX LIMITE,,,FALSE,FALSE,2026-04-30
TILAK,Tilak Ventures Limited,,,FALSE,FALSE,2026-04-30
TIMESCAN,,,,FALSE,FALSE,2026-04-30
TIMESGTY,,,,FALSE,FALSE,2026-04-30
TIMEX,Timex Group India Limited,Consumer Durables,,FALSE,TRUE,2026-04-30
TIPSINDLTD,,,,FALSE,FALSE,2026-04-30
TIRSARJ,TIRUPATI SARJAN LTD.,,,FALSE,FALSE,2026-04-30
TIRTPLS,TIRTH PLASTIC LTD.,,,FALSE,FALSE,2026-04-30
TIRUFOAM,TIRUPATI FOAM LIMITED,,,FALSE,FALSE,2026-04-30
TIRUPATI,,,,FALSE,FALSE,2026-04-30
TIRUPATIIN,TIRUPATI INNOVAR LIMITED,,,FALSE,FALSE,2026-04-30
TIRUSTA,TIRUPATI STARCH & CHEMICALS LT,,,FALSE,FALSE,2026-04-30
TITANIN,TITAN INTECH LIMITED,,,FALSE,FALSE,2026-04-30
TITANSEC,TITAN SECURITIES LTD.,,,FALSE,FALSE,2026-04-30
TMRVL,,,,FALSE,FALSE,2026-04-30
TOKYOFIN,TOKYO FINANCE LTD.,,,FALSE,FALSE,2026-04-30
TOP100CASE,,Financial Services,,FALSE,FALSE,2026-04-30
TOP100CASE.BO,Zerodha Mutual Fund,,,FALSE,FALSE,2026-04-30
TOP10ADD,,Financial Services,,FALSE,FALSE,2026-04-30
TOP10ADD.BO,DSP Mutual Fund,,,FALSE,FALSE,2026-04-30
TOP15IETF,,,,FALSE,FALSE,2026-04-30
TOP20,,Financial Services,,FALSE,FALSE,2026-04-30
TOP20.BO,Mirae Asset Mutual Fund,,,FALSE,FALSE,2026-04-30
TOTEM,Forbes Precision Tools and Mac,,,FALSE,FALSE,2026-04-30
TOYAMSL,TOYAM SPORTS LIMITED,,,FALSE,FALSE,2026-04-30
TPINDIA,TPI INDIA LTD.,,,FALSE,FALSE,2026-04-30
TPROJECT,THIRANI PROJECTS LTD,,,FALSE,FALSE,2026-04-30
TRABI,TRANSGENE BIOTEK LTD.,,,FALSE,FALSE,2026-04-30
TRANSCOR,TRANSCORP INTERNATIONAL LTD.,,,FALSE,FALSE,2026-04-30
TRANSFD,TRANSGLOBE FOODS LTD.,,,FALSE,FALSE,2026-04-30
TRANSFRE,TRANS-FREIGHT CONTAINERS LTD.,,,FALSE,FALSE,2026-04-30
TRANSPEK,Transpek Industry Limited,Chemicals,,FALSE,TRUE,2026-04-30
TRANSTEEL,,,,FALSE,FALSE,2026-04-30
TRANSWIND,,,,FALSE,FALSE,2026-04-30
TRESCON,TRESCON LIMITED,,,FALSE,FALSE,2026-04-30
TRIDHYA,,,,FALSE,FALSE,2026-04-30
TRIL,,,,FALSE,FALSE,2026-04-30
TRINITYLEA,TRINITY LEAGUE INDIA LTD.,,,FALSE,FALSE,2026-04-30
TRIOMERC,TRIO MERCANTILE & TRADING LTD.,,,FALSE,FALSE,2026-04-30
TRISHAKT,Trishakti Industries Limited,,,FALSE,FALSE,2026-04-30
TRITONV,TRITON VALVES LTD.,,,FALSE,FALSE,2026-04-30
TRIVENIENT,TRIVENI ENTERPRISES LTD,,,FALSE,FALSE,2026-04-30
TRIVENIGQ,TRIVENI GLASS LTD.,,,FALSE,FALSE,2026-04-30
TRL,Taylormade Renewables Limited,,,FALSE,FALSE,2026-04-30
TROM,,,,FALSE,FALSE,2026-04-30
TRUST,,,,FALSE,FALSE,2026-04-30
TSC,,,,FALSE,FALSE,2026-04-30
TTFL,Trident Texofab Limited,,,FALSE,FALSE,2026-04-30
TTGIL,TOMORROW TECHNOLOGIES GLOBAL I,,,FALSE,FALSE,2026-04-30
TUNITEX,TUNI TEXTILE MILLS LTD.,,,FALSE,FALSE,2026-04-30
TUNWAL,,,,FALSE,FALSE,2026-04-30
TUSALDAH,TUSALDAH LIMITED,,,FALSE,FALSE,2026-04-30
TUTIALKA,TUTICORIN ALKALI CHEMICALS AND,,,FALSE,FALSE,2026-04-30
TV18BRDCST,,Media Entertainment & Publication,,FALSE,TRUE,2026-04-30
TWL,,,,FALSE,FALSE,2026-04-30
TYCHE,TYCHE INDUSTRIES LTD.,,,FALSE,FALSE,2026-04-30
TYROON,TYROON TEA CO.LTD.,,,FALSE,FALSE,2026-04-30
UCALFUEL,,,,FALSE,FALSE,2026-04-30
UCIL,UNIFINZ CAPITAL INDIA LIMITED,,,FALSE,FALSE,2026-04-30
UCL,,,,FALSE,FALSE,2026-04-30
UDAICEMENT,,Construction Materials,,FALSE,TRUE,2026-04-30
UDAYJEW,Uday Jewellery Industries Limi,,,FALSE,FALSE,2026-04-30
UHTL,,,,FALSE,FALSE,2026-04-30
UHZAVERI,U. H. ZAVERI LIMITED,,,FALSE,FALSE,2026-04-30
UJAAS,,Power,,FALSE,TRUE,2026-04-30
UJJIVAN,,Financial Services,,FALSE,TRUE,2026-04-30
ULTRACAB,Ultracab (India) Limited,,,FALSE,FALSE,2026-04-30
ULTRAMAR,Ultramarine & Pigments Limited,Chemicals,,FALSE,TRUE,2026-04-30
UMA,,,,FALSE,FALSE,2026-04-30
UMANGDAIRY,,Fast Moving Consumer Goods,,FALSE,TRUE,2026-04-30
UMIYA,Umiya Tubes Limited,,,FALSE,FALSE,2026-04-30
UNIABEXAL,UNI ABEX ALLOY PRODUCTS LTD.,,,FALSE,FALSE,2026-04-30
UNIAUTO,Universal Autofoundry Limited,,,FALSE,FALSE,2026-04-30
UNICK,Unick Fix-A- Form and Printers,,,FALSE,FALSE,2026-04-30
UNIHEALTH,,,,FALSE,FALSE,2026-04-30
UNILEX,,,,FALSE,FALSE,2026-04-30
UNIONGOLD,,Financial Services,,FALSE,FALSE,2026-04-30
UNIQUEO,UNIQUE ORGANICS LTD.,,,FALSE,FALSE,2026-04-30
UNIROYAL,UNIROYAL INDUSTRIES LTD.,,,FALSE,FALSE,2026-04-30
UNISON,UNISON METALS LTD,,,FALSE,FALSE,2026-04-30
UNITDCR,UNITED CREDIT LTD.,,,FALSE,FALSE,2026-04-30
UNITEDINT,UNITED INTERACTIVE LTD.,,,FALSE,FALSE,2026-04-30
UNIVARTS,UNIVERSAL ARTS LTD.,,,FALSE,FALSE,2026-04-30
UNJHAFOR,UNJHA FORMULATIONS LTD.,,,FALSE,FALSE,2026-04-30
UNRYLMA,UNIROYAL MARINE EXPORTS LTD.,,,FALSE,FALSE,2026-04-30
UPSURGE,UPSURGE INVESTMENT & FINANCE L,,,FALSE,FALSE,2026-04-30
URBAN,,,,FALSE,FALSE,2026-04-30
URSUGAR,UR SUGAR INDUSTRIES LIMITED,,,FALSE,FALSE,2026-04-30
USASEEDS,,,,FALSE,FALSE,2026-04-30
USHAFIN,,,,FALSE,FALSE,2026-04-30
USHAKIRA,USHAKIRAN FINANCE LTD.,,,FALSE,FALSE,2026-04-30
UTINEXT50,,,,FALSE,FALSE,2026-04-30
UTIQUE,UTIQUE ENTERPRISES LIMITED,,,FALSE,FALSE,2026-04-30
UTISXN50,,,,FALSE,FALSE,2026-04-30
UTLINDS,UTL INDUSTRIES LIMITED,,,FALSE,FALSE,2026-04-30
UTSSAV,,,,FALSE,FALSE,2026-04-30
UTTAMSTL,,Capital Goods,,FALSE,TRUE,2026-04-30
UVS,UVS HOSPITALITY AND SERVICES L,,,FALSE,FALSE,2026-04-30
UWCSL,,,,FALSE,FALSE,2026-04-30
VAARAD,VAARAD VENTURES LTD,,,FALSE,FALSE,2026-04-30
VADILENT,VADILAL ENTERPRISES LTD.,,,FALSE,FALSE,2026-04-30
VAL30IETF,,,,FALSE,FALSE,2026-04-30
VALLABHSQ,VALLABH STEELS LTD.,,,FALSE,FALSE,2026-04-30
VALSONQ,VALSON INDUSTRIES LTD.,,,FALSE,FALSE,2026-04-30
VALUE,,Financial Services,,FALSE,FALSE,2026-04-30
VALUE.BO,Mirae Asset Mutual Fund,,,FALSE,FALSE,2026-04-30
VAMA,VAMA INDUSTRIES LTD.,,,FALSE,FALSE,2026-04-30
VAMSHIRU,VAMSHI RUBBER LTD.,,,FALSE,FALSE,2026-04-30
VANICOM,Vani Commercials Limited,,,FALSE,FALSE,2026-04-30
VBDESAI,V.B.DESAI FINANCIAL SERVICES L,,,FALSE,FALSE,2026-04-30
VBIND,V B INDUSTRIES LIMITED,,,FALSE,FALSE,2026-04-30
VCU,VCU DATA MANAGEMENT LTD,,,FALSE,FALSE,2026-04-30
VDEAL,,,,FALSE,FALSE,2026-04-30
VEDAVAAG,VEDAVAAG SYSTEMS LTD.,,,FALSE,FALSE,2026-04-30
VEEKAYEM,,,,FALSE,FALSE,2026-04-30
VEERENRGY,VEER ENERGY & INFRASTRUCTURE L,,,FALSE,FALSE,2026-04-30
VEERHEALTH,VEERHEALTH CARE LIMITED,,,FALSE,FALSE,2026-04-30
VEL,Vaxfab Enterprises Limited,,,FALSE,FALSE,2026-04-30
VELHO,VELAN HOTELS LTD.,,,FALSE,FALSE,2026-04-30
VELJAN,Veljan Denison Limited,Capital Goods,,FALSE,FALSE,2026-04-30
VELS,,,,FALSE,FALSE,2026-04-30
VENMAX,VENMAX DRUGS AND PHARMACEUTICA,,,FALSE,FALSE,2026-04-30
VENTURA,VENTURA TEXTILES LTD.,,,FALSE,FALSE,2026-04-30
VERITAAS,,,,FALSE,FALSE,2026-04-30
VERTEX,VERTEX SECURITIES LTD.,,,FALSE,FALSE,2026-04-30
VERTEXPLUS,,,,FALSE,FALSE,2026-04-30
VERTEXPP,Vertex Securities Ltd.,,,FALSE,FALSE,2026-04-30
VGCL,Vibrant Global Capital Limited,,,FALSE,FALSE,2026-04-30
VGINFOTECH,,,,FALSE,FALSE,2026-04-30
VIAZ,,,,FALSE,FALSE,2026-04-30
VICTMILL,VICTORIA MILLS LTD.,,,FALSE,FALSE,2026-04-30
VICTORYEV,,,,FALSE,FALSE,2026-04-30
VIESL,,,,FALSE,FALSE,2026-04-30
VIGOR,,,,FALSE,FALSE,2026-04-30
VIJAYPD,,,,FALSE,FALSE,2026-04-30
VIJSOLX,VIJAY SOLVEX LTD.,,,FALSE,FALSE,2026-04-30
VIKALPS,VIKALP SECURITIES LTD.,,,FALSE,FALSE,2026-04-30
VIKASMCORP,,,,FALSE,FALSE,2026-04-30
VIKASPROP,,Fast Moving Consumer Goods,,FALSE,FALSE,2026-04-30
VIKASWSP,,Fast Moving Consumer Goods,,FALSE,FALSE,2026-04-30
VIKRAMAR,VIKRAM AROMA LIMITED,,,FALSE,FALSE,2026-04-30
VIKRAMTH,VIKRAM THERMO (INDIA) LTD.,,,FALSE,FALSE,2026-04-30
VILAS,,,,FALSE,FALSE,2026-04-30
VILINBIO,,,,FALSE,FALSE,2026-04-30
VINAYAKPOL,VINAYAK POLYCON INTERNATIONAL,,,FALSE,FALSE,2026-04-30
VINSYS,,,,FALSE,FALSE,2026-04-30
VINTAGES,VINTAGE SECURITIES LTD.,,,FALSE,FALSE,2026-04-30
VINYAS,,,,FALSE,FALSE,2026-04-30
VINYOFL,VINYOFLEX LTD.,,,FALSE,FALSE,2026-04-30
VIPPYSP,VIPPY SPINPRO LTD.,,,FALSE,FALSE,2026-04-30
VIPULORG,Vipul Organics Limited,,,FALSE,FALSE,2026-04-30
VIRAT,VIRAT INDUSTRIES LTD.,,,FALSE,FALSE,2026-04-30
VIRATCRA,VIRAT CRANE INDUSTRIES LTD.,,,FALSE,FALSE,2026-04-30
VIRTUALG,VIRTUAL GLOBAL EDUCATION LTD.,,,FALSE,FALSE,2026-04-30
VISAGAR,VISAGAR FINANCIAL SERVICES LTD,,,FALSE,FALSE,2026-04-30
VISAMAN,,,,FALSE,FALSE,2026-04-30
VISHAL.BO,VISHAL FABRICS LTD,,,FALSE,FALSE,2026-04-30
VISHNUINFR,,,,FALSE,FALSE,2026-04-30
VISHWAS,,,,FALSE,FALSE,2026-04-30
VISIONCINE,VISION CINEMAS LTD.,,,FALSE,FALSE,2026-04-30
VISIONCO,VISION CORPORATION LTD.,,,FALSE,FALSE,2026-04-30
VISTAPH,VISTA PHARMACEUTICALS LTD.,,,FALSE,FALSE,2026-04-30
VISVEN,VISHVPRABHA VENTURES LIMITED,,,FALSE,FALSE,2026-04-30
VIVANZA,Vivanza Biosciences Limited,,,FALSE,FALSE,2026-04-30
VIVIANA,,,,FALSE,FALSE,2026-04-30
VIVIDIND,VIVID GLOBAL INDUSTRIES LTD.,,,FALSE,FALSE,2026-04-30
VIVO,,,,FALSE,FALSE,2026-04-30
VIVOBIOT,VIVO BIO TECH LTD.,,,FALSE,FALSE,2026-04-30
VJLAXMIE,VEEJAY LAKSHMI ENGINEERING WOR,,,FALSE,FALSE,2026-04-30
VJTFEDU,VJTF EDUSERVICES LTD.,,,FALSE,FALSE,2026-04-30
VLINFRA,,,,FALSE,FALSE,2026-04-30
VMARCIND,,,,FALSE,FALSE,2026-04-30
VMS,VMS INDUSTRIES LTD.,,,FALSE,FALSE,2026-04-30
VOITHPAPR,VOITH PAPER FABRICS INDIA LTD.,,,FALSE,FALSE,2026-04-30
VOLERCAR,,,,FALSE,FALSE,2026-04-30
VOLLF,VOLTAIRE LEASING & FINANCE LTD,,,FALSE,FALSE,2026-04-30
VR,,,,FALSE,FALSE,2026-04-30
VRFILMS,V R FILMS & STUDIOS LIMITED,,,FALSE,FALSE,2026-04-30
VRL,VASUNDHARA RASAYANS LTD,,,FALSE,FALSE,2026-04-30
VSCL,,,,FALSE,FALSE,2026-04-30
VSFPROJ,VSF PROJECTS LTD.,,,FALSE,FALSE,2026-04-30
VSL,Viram Suvarn Limited,,,FALSE,FALSE,2026-04-30
VTMLTD,VTM LTD.,,,FALSE,FALSE,2026-04-30
WABCOINDIA,,,,FALSE,FALSE,2026-04-30
WAGEND,WAGEND INFRA VENTURE LIMITED,,,FALSE,FALSE,2026-04-30
WALCHPF,WALCHAND PEOPLEFIRST LTD.,,,FALSE,FALSE,2026-04-30
WALLFORT,WALLFORT FINANCIAL SERVICES LT,,,FALSE,FALSE,2026-04-30
WALPAR,,,,FALSE,FALSE,2026-04-30
WARDWIZFBL,Wardwizard Foods and Beverages,,,FALSE,FALSE,2026-04-30
WARRENTEA,WARREN TEA LTD.,,,FALSE,FALSE,2026-04-30
WELCURE,WELCURE DRUGS & PHARMACEUTICAL,,,FALSE,FALSE,2026-04-30
WELSPLSOL,Welspun Specialty Solutions Limited,Capital Goods,,FALSE,FALSE,2026-04-30
WELSPUNIND,,,,FALSE,FALSE,2026-04-30
WELTI,WELTERMAN INTERNATIONAL LTD.,,,FALSE,FALSE,2026-04-30
WESTLEIRES,WEST LEISURE RESORTS LTD,,,FALSE,FALSE,2026-04-30
WEWORK,WeWork India Management Limited,Real Estate,,TRUE,FALSE,2026-04-30
WFL,,,,FALSE,FALSE,2026-04-30
WHBRADY,W.H.BRADY & CO.LTD.,,,FALSE,FALSE,2026-04-30
WHITEFORCE,,,,FALSE,FALSE,2026-04-30
WHITEORG,White Organic Agro Limited,,,FALSE,FALSE,2026-04-30
WILLIMFI,WILLIAMSON FINANCIAL SERVICES,,,FALSE,FALSE,2026-04-30
WIMPLAST,Wim Plast Limited,Consumer Durables,,FALSE,TRUE,2026-04-30
WINNY,,,,FALSE,FALSE,2026-04-30
WINPRO,,Media Entertainment & Publication,,FALSE,FALSE,2026-04-30
WINSOL,,,,FALSE,FALSE,2026-04-30
WINSOMBR,WINSOME BREWERIES LTD.,,,FALSE,FALSE,2026-04-30
WINSOMTX,WINSOME TEXTILE INDUSTRIES LTD,,,FALSE,FALSE,2026-04-30
WIREFABR,WIRES & FABRIKS (SA) LTD.,,,FALSE,FALSE,2026-04-30
WOL3D,,,,FALSE,FALSE,2026-04-30
WOMANCART,,,,FALSE,FALSE,2026-04-30
WOMENNET,WOMEN NETWORKS LTD.,,,FALSE,FALSE,2026-04-30
WORTH,,,,FALSE,FALSE,2026-04-30
WPIL,WPIL Limited,Capital Goods,,FALSE,FALSE,2026-04-30
WSFX,WSFX Global Pay Limited,,,FALSE,FALSE,2026-04-30
WTICAB,,,,FALSE,FALSE,2026-04-30
YAANENT,YAAN ENTERPRISES LIMITED,,,FALSE,FALSE,2026-04-30
YAARI,,,,FALSE,FALSE,2026-04-30
YAARII,,,,FALSE,FALSE,2026-04-30
YARNPP,Yarn Syndicate Ltd.,,,FALSE,FALSE,2026-04-30
YARNSYN,YARN SYNDICATE LTD.,,,FALSE,FALSE,2026-04-30
YASHCHEM,Yash Chemex Limited,,,FALSE,FALSE,2026-04-30
YASHMGM,YASH MANAGEMENT & SATELLITE LT,,,FALSE,FALSE,2026-04-30
YASHOPTICS,,,,FALSE,FALSE,2026-04-30
YCCL,,,,FALSE,FALSE,2026-04-30
YOGI,YOGI LIMITED,,,FALSE,FALSE,2026-04-30
YORKEXP,YORK EXPORTS LTD.,,,FALSE,FALSE,2026-04-30
YSL,The Yamuna Syndicate Ltd,,,FALSE,FALSE,2026-04-30
YUDIZ,,,,FALSE,FALSE,2026-04-30
YUNIKM,Yunik Managing Advisors Limite,,,FALSE,FALSE,2026-04-30
ZEAL,,,,FALSE,FALSE,2026-04-30
ZENIFIB,ZENITH FIBRES LTD.,,,FALSE,FALSE,2026-04-30
ZENITHDRUG,,,,FALSE,FALSE,2026-04-30
ZENITHHE,ZENITH HEALTH CARE LTD.,,,FALSE,FALSE,2026-04-30
ZENLABS,Zenlabs Ethica Limited,,,FALSE,FALSE,2026-04-30
ZFSTEERING,ZF Steering Gear (India) Limited,Automobile and Auto Components,,FALSE,TRUE,2026-04-30
ZMILGFIN,MILGREY FINANCE & INVESTMENT L,,,FALSE,FALSE,2026-04-30
ZMULTIPU,MULTIPURPOSE TRADING & AGENCIE,,,FALSE,FALSE,2026-04-30
ZODIAC,Zodiac Energy Limited,Construction,,FALSE,TRUE,2026-04-30
ZODJRDMKJ,,Consumer Cyclical,,FALSE,TRUE,2026-04-30
ZODJRDMKJ.BO,ZODIAC-JRD-MKJ LTD.,,,FALSE,FALSE,2026-04-30
ZOMATO,,,,FALSE,FALSE,2026-04-30
ZSARACOM,Saraswati Commercial India Limited,Financial Services,,FALSE,FALSE,2026-04-30
ZTECH,,,,FALSE,FALSE,2026-04-30
ZUARIGLOB,,,,FALSE,FALSE,2026-04-30
ZWELCAST,WELCAST STEELS LTD.,,,FALSE,FALSE,2026-04-30
REFRACTORY,,,,FALSE,FALSE,2026-04-30,sentry_p0_iv_collapse
